48,29,88,29,88,38,48,38
94,29,121,29,121,38,94,38
128,29,200,29,200,38,128,38
208,29,225,29,225,38,208,38
233,29,337,29,337,38,233,38
361,29,389,29,389,38,361,38
396,29,460,29,460,38,396,38
345,30,353,30,353,38,345,38
202,632,240,632,240,640,202,640
245,632,314,632,314,640,245,640
149,642,366,642,366,682,149,682
175,707,243,707,243,719,175,719
242,708,257,708,257,720,242,720
273,708,336,708,336,720,273,720
258,709,273,709,273,720,258,720
