84,222,136,222,136,230,84,230
92,233,101,233,101,238,92,238
102,233,122,233,122,238,102,238
125,233,144,233,144,238,125,238
52,238,169,240,169,269,51,267
93,268,126,268,126,286,93,286
89,289,106,289,106,297,89,297
138,289,172,289,172,294,138,294
74,290,88,290,88,294,74,294
116,290,136,290,136,294,116,294
