161,169,168,169,168,174,161,174
29,292,176,292,176,313,29,313
177,292,221,292,221,310,177,310
86,321,121,321,121,333,86,333
148,321,169,321,169,333,148,333
124,324,130,324,130,332,124,332
133,325,145,325,145,333,133,333
61,337,104,337,104,342,61,342
108,337,136,337,136,344,108,344
137,337,149,337,149,344,137,344
149,337,168,337,168,344,149,344
