140,22,173,22,173,28,140,28
89,24,121,24,121,28,89,28
122,24,138,24,138,29,122,29
134,29,153,29,153,34,134,34
153,29,166,29,166,34,153,34
101,30,113,30,113,34,101,34
125,36,152,36,152,41,125,41
106,37,122,37,122,41,106,41
65,306,198,306,198,329,65,329
64,329,197,329,197,344,64,344
