86,29,94,29,94,34,86,34
154,29,162,29,162,37,154,37
164,29,180,29,180,36,164,36
96,41,105,41,105,48,96,48
110,41,145,41,145,49,110,49
154,41,170,41,170,48,154,48
86,65,104,65,104,73,86,73
110,65,133,65,133,73,110,73
140,65,164,65,164,73,140,73
32,226,179,226,179,257,32,257
188,228,226,228,226,257,188,257
178,260,186,260,186,266,178,266
110,362,133,362,133,366,110,366
