17,21,38,21,38,30,17,30
160,21,188,21,188,30,160,30
218,21,241,21,241,29,218,29
196,22,210,22,210,28,196,28
106,145,158,145,158,164,106,164
100,165,160,165,160,173,100,173
96,172,162,172,162,189,96,189
106,188,157,188,157,206,106,206
68,365,96,365,96,373,68,373
97,365,134,365,134,374,97,374
136,366,166,366,166,374,136,374
166,366,190,366,190,374,166,374
